filename,cure_sign,gtsrb_true,ch_id,ch_name,sev,b,c,e,rule_branch,pred_passthrough,prob_passthrough,pred_gamma,prob_gamma,pred_clahe,prob_clahe,pred_stretch,prob_stretch
01_13_09_02_0453.bmp,13,13,9,Rain,2,0.435642,0.170468,0.140909,passthrough,13,0.524908,13,0.207636,13,0.204795,13,0.592389
01_13_09_02_0454.bmp,13,13,9,Rain,2,0.451756,0.139584,0.193182,passthrough,13,0.503818,13,0.206969,13,0.274882,13,0.624797
01_13_09_02_0455.bmp,13,13,9,Rain,2,0.448576,0.157637,0.171739,passthrough,13,0.52306,13,0.251549,13,0.225477,13,0.573314
01_13_09_02_0456.bmp,13,13,9,Rain,2,0.455606,0.158529,0.203463,passthrough,13,0.254291,12,0.167391,12,0.211165,13,0.389702
01_13_09_02_0457.bmp,13,13,9,Rain,2,0.470728,0.131753,0.177866,passthrough,13,0.399031,12,0.171607,11,0.179926,13,0.424418
01_13_09_02_0458.bmp,13,13,9,Rain,2,0.482702,0.156059,0.147826,passthrough,13,0.465273,13,0.187079,13,0.186074,13,0.54055
01_13_09_02_0459.bmp,13,13,9,Rain,2,0.468781,0.149934,0.15,passthrough,13,0.46271,13,0.239021,12,0.16183,13,0.477207
01_13_09_02_0460.bmp,13,13,9,Rain,2,0.481586,0.165273,0.197826,passthrough,13,0.49145,13,0.319958,11,0.285214,13,0.545119
01_13_09_02_0461.bmp,13,13,9,Rain,2,0.491347,0.163794,0.128261,passthrough,13,0.528028,13,0.246162,40,0.181641,13,0.44777
01_13_09_02_0462.bmp,13,13,9,Rain,2,0.501232,0.168092,0.181818,passthrough,13,0.487527,13,0.320256,42,0.207543,13,0.403497
01_13_09_02_0463.bmp,13,13,9,Rain,2,0.495226,0.195874,0.229249,passthrough,13,0.558021,13,0.409437,13,0.236935,13,0.583046
01_13_09_02_0464.bmp,13,13,9,Rain,2,0.503038,0.215344,0.201581,passthrough,13,0.59919,13,0.538656,13,0.186592,13,0.517581
01_13_09_02_0465.bmp,13,13,9,Rain,2,0.505028,0.211323,0.157037,passthrough,13,0.540545,13,0.403741,13,0.16385,13,0.419246
01_13_09_02_0466.bmp,13,13,9,Rain,2,0.527448,0.20068,0.121481,passthrough,13,0.784007,13,0.557968,13,0.194539,13,0.721756
01_13_09_02_0467.bmp,13,13,9,Rain,2,0.511471,0.212058,0.165926,passthrough,13,0.603234,13,0.399989,13,0.36748,13,0.529654
01_13_09_02_0468.bmp,13,13,9,Rain,2,0.500533,0.215473,0.14011,passthrough,13,0.653569,13,0.57589,13,0.320221,13,0.486232
01_13_09_02_0469.bmp,13,13,9,Rain,2,0.511396,0.20581,0.145238,passthrough,13,0.594886,13,0.58877,18,0.134394,13,0.426952
01_13_09_02_0470.bmp,13,13,9,Rain,2,0.507424,0.190287,0.154023,passthrough,13,0.574239,13,0.486419,40,0.300331,13,0.411128
01_13_09_02_0471.bmp,13,13,9,Rain,2,0.508222,0.195039,0.14023,passthrough,13,0.586418,13,0.492174,40,0.165592,13,0.429514
01_13_09_02_0472.bmp,13,13,9,Rain,2,0.502088,0.177027,0.135776,passthrough,13,0.583512,13,0.524952,18,0.446661,13,0.230532
01_13_09_02_0473.bmp,13,13,9,Rain,2,0.497203,0.197211,0.170259,passthrough,13,0.645879,13,0.644313,18,0.444328,13,0.457865
01_13_09_02_0474.bmp,13,13,9,Rain,2,0.486713,0.171525,0.13447,passthrough,13,0.662684,13,0.432281,13,0.167316,13,0.638587
01_13_09_02_0475.bmp,13,13,9,Rain,2,0.486008,0.173313,0.148739,passthrough,13,0.622468,13,0.561862,11,0.154022,13,0.54446
01_13_09_02_0476.bmp,13,13,9,Rain,2,0.468462,0.180905,0.114467,passthrough,13,0.740019,13,0.617216,13,0.326783,13,0.655515
01_13_09_02_0477.bmp,13,13,9,Rain,2,0.478953,0.18453,0.130805,passthrough,13,0.715699,13,0.616375,28,0.218864,13,0.528945
01_13_09_02_0478.bmp,13,13,9,Rain,2,0.480278,0.164644,0.179487,passthrough,13,0.65724,13,0.450927,28,0.141455,13,0.488415
01_13_09_02_0479.bmp,13,13,9,Rain,2,0.458172,0.179415,0.15557,passthrough,13,0.75233,13,0.583024,13,0.141011,13,0.660899
01_13_09_02_0480.bmp,13,13,9,Rain,2,0.466987,0.15336,0.143045,passthrough,13,0.511401,13,0.33628,28,0.183173,13,0.444669
01_13_09_02_0481.bmp,13,13,9,Rain,2,0.447633,0.180695,0.116175,passthrough,13,0.765799,13,0.645349,1,0.183863,13,0.622809
01_13_09_02_0482.bmp,13,13,9,Rain,2,0.444974,0.176663,0.161172,passthrough,13,0.717372,13,0.594847,13,0.204944,13,0.635684
01_13_09_02_0483.bmp,13,13,9,Rain,2,0.449347,0.169033,0.116477,passthrough,13,0.741973,13,0.488803,13,0.192957,13,0.595227
01_13_09_02_0484.bmp,13,13,9,Rain,2,0.441852,0.143842,0.111284,passthrough,13,0.733958,13,0.456679,18,0.48818,13,0.611201
01_13_09_02_0485.bmp,13,13,9,Rain,2,0.435049,0.153181,0.097868,passthrough,13,0.726322,13,0.450597,18,0.348445,13,0.608561
01_13_09_02_0486.bmp,13,13,9,Rain,2,0.432916,0.144075,0.143182,passthrough,13,0.766402,13,0.57051,1,0.176165,13,0.559515
01_13_09_02_0487.bmp,13,13,9,Rain,2,0.43988,0.13535,0.104337,passthrough,13,0.542655,13,0.339926,1,0.148172,13,0.404529
01_13_09_02_0488.bmp,13,13,9,Rain,2,0.433759,0.147231,0.125185,passthrough,13,0.628744,13,0.441726,18,0.220546,13,0.482512
01_13_09_02_0489.bmp,13,13,9,Rain,2,0.451112,0.14406,0.119298,passthrough,13,0.514645,13,0.35848,13,0.217778,13,0.364543
01_13_09_02_0490.bmp,13,13,9,Rain,2,0.456579,0.145904,0.104808,passthrough,13,0.603007,13,0.321595,13,0.201072,13,0.39507
01_13_09_02_0491.bmp,13,13,9,Rain,2,0.454672,0.152503,0.134776,passthrough,13,0.671331,13,0.384314,40,0.115846,13,0.408852
01_13_09_02_0492.bmp,13,13,9,Rain,2,0.452058,0.163846,0.103971,passthrough,13,0.74278,13,0.58317,13,0.348547,13,0.517524
01_13_09_02_0493.bmp,13,13,9,Rain,2,0.443455,0.155113,0.135932,passthrough,13,0.658294,13,0.542409,13,0.251527,13,0.462084
01_13_09_02_0494.bmp,13,13,9,Rain,2,0.446229,0.159791,0.123338,passthrough,13,0.759899,13,0.606509,13,0.212044,13,0.507671
01_13_09_02_0495.bmp,13,13,9,Rain,2,0.423242,0.17329,0.149448,passthrough,13,0.700984,13,0.718108,13,0.228848,13,0.458739
01_13_09_02_0496.bmp,13,13,9,Rain,2,0.42873,0.151233,0.15625,passthrough,13,0.753585,13,0.588403,13,0.436284,13,0.586913
01_13_09_02_0497.bmp,13,13,9,Rain,2,0.432067,0.152257,0.12361,passthrough,13,0.734995,13,0.569025,13,0.293134,13,0.560886
01_13_09_02_0498.bmp,13,13,9,Rain,2,0.440045,0.142375,0.09268,passthrough,13,0.85111,13,0.6088,13,0.280514,13,0.665297
01_13_09_02_0499.bmp,13,13,9,Rain,2,0.442475,0.156046,0.101995,passthrough,13,0.609022,13,0.540995,18,0.238779,13,0.414081
01_13_09_02_0500.bmp,13,13,9,Rain,2,0.458298,0.147007,0.094044,passthrough,13,0.710008,13,0.585139,13,0.327362,13,0.54108
01_13_09_02_0501.bmp,13,13,9,Rain,2,0.439809,0.153432,0.081005,passthrough,13,0.706153,13,0.624469,13,0.447328,13,0.556058
01_13_09_02_0502.bmp,13,13,9,Rain,2,0.439834,0.153303,0.085807,passthrough,13,0.755063,13,0.514796,13,0.224904,13,0.619781
01_13_09_02_0503.bmp,13,13,9,Rain,2,0.439733,0.152526,0.11074,passthrough,13,0.764051,13,0.545927,11,0.297934,13,0.614138
01_13_09_02_0504.bmp,13,13,9,Rain,2,0.445906,0.141459,0.11386,passthrough,13,0.79602,13,0.622692,28,0.178329,13,0.647996
01_13_09_02_0505.bmp,13,13,9,Rain,2,0.449623,0.139771,0.088617,passthrough,13,0.787941,13,0.624072,18,0.21861,13,0.628141
01_13_09_02_0506.bmp,13,13,9,Rain,2,0.453769,0.142804,0.105886,passthrough,13,0.784689,13,0.535695,13,0.344903,13,0.69177
01_13_09_02_0507.bmp,13,13,9,Rain,2,0.451345,0.147844,0.097051,passthrough,13,0.851858,13,0.64501,13,0.378459,13,0.71899
01_13_09_02_0508.bmp,13,13,9,Rain,2,0.446003,0.14363,0.09059,passthrough,13,0.69675,13,0.552096,13,0.358842,13,0.590615
01_13_09_02_0509.bmp,13,13,9,Rain,2,0.439332,0.148859,0.093393,passthrough,13,0.790709,13,0.552057,13,0.247599,13,0.62126
01_13_09_02_0510.bmp,13,13,9,Rain,2,0.450209,0.143315,0.098483,passthrough,13,0.686751,13,0.539867,13,0.116366,13,0.435352
01_13_09_02_0511.bmp,13,13,9,Rain,2,0.456173,0.144255,0.081589,passthrough,13,0.677032,13,0.434669,18,0.151454,13,0.481652
01_13_09_02_0512.bmp,13,13,9,Rain,2,0.451608,0.136267,0.09077,passthrough,13,0.833732,13,0.584736,13,0.305358,13,0.752565
01_13_09_02_0513.bmp,13,13,9,Rain,2,0.456254,0.140602,0.077222,passthrough,13,0.673225,13,0.535367,13,0.355288,13,0.607311
01_13_09_02_0514.bmp,13,13,9,Rain,2,0.432528,0.131319,0.043705,stretch,13,0.515292,13,0.329557,13,0.149589,13,0.482694
01_13_09_02_0515.bmp,13,13,9,Rain,2,0.412885,0.134596,0.053241,stretch,13,0.800127,13,0.571307,24,0.190061,13,0.603956
01_13_09_02_0516.bmp,13,13,9,Rain,2,0.470149,0.092932,0.188811,clahe,12,0.172207,31,0.326617,42,0.271154,12,0.200968
01_13_09_02_0517.bmp,13,13,9,Rain,2,0.466091,0.091225,0.258741,clahe,12,0.271031,31,0.288613,42,0.242773,12,0.324036
01_13_09_02_0518.bmp,13,13,9,Rain,2,0.492417,0.079229,0.167832,clahe,12,0.153085,31,0.38822,11,0.382528,12,0.180753
01_13_09_02_0519.bmp,13,13,9,Rain,2,0.499301,0.118805,0.314685,passthrough,12,0.184466,31,0.200512,11,0.187345,12,0.187408
01_13_09_02_0520.bmp,13,13,9,Rain,2,0.473687,0.095723,0.188811,clahe,12,0.251141,31,0.241054,42,0.186501,12,0.216422
01_13_09_02_0521.bmp,13,13,9,Rain,2,0.494776,0.085597,0.0,clahe,12,0.176033,31,0.295196,11,0.356602,12,0.20362
01_13_09_02_0522.bmp,13,13,9,Rain,2,0.464939,0.091088,0.27972,clahe,12,0.185266,31,0.443772,11,0.314336,12,0.22164
01_13_09_02_0523.bmp,13,13,9,Rain,2,0.460712,0.104479,0.192105,clahe,13,0.139289,12,0.118097,18,0.196827,13,0.257139
01_13_09_02_0524.bmp,13,13,9,Rain,2,0.468641,0.115405,0.202797,passthrough,12,0.17097,31,0.324003,42,0.262634,12,0.162791
01_13_09_02_0525.bmp,13,13,9,Rain,2,0.476264,0.126319,0.1875,passthrough,12,0.195455,31,0.212438,12,0.195598,13,0.198034
01_13_09_02_0526.bmp,13,13,9,Rain,2,0.48696,0.080521,0.216783,clahe,12,0.147747,31,0.319968,11,0.382373,12,0.163918
01_13_09_02_0527.bmp,13,13,9,Rain,2,0.513276,0.121688,0.104167,passthrough,12,0.22455,31,0.220358,13,0.198867,12,0.259639
01_13_09_02_0528.bmp,13,13,9,Rain,2,0.479199,0.083242,0.244755,clahe,12,0.197196,31,0.258377,11,0.186432,12,0.202531
01_13_09_02_0529.bmp,13,13,9,Rain,2,0.514529,0.134088,0.159722,passthrough,12,0.168116,12,0.158756,13,0.213366,12,0.216868
01_13_09_02_0530.bmp,13,13,9,Rain,2,0.473906,0.108938,0.076923,passthrough,12,0.166966,31,0.328647,11,0.281588,12,0.153037
01_13_09_02_0531.bmp,13,13,9,Rain,2,0.518642,0.125601,0.238971,passthrough,12,0.267716,12,0.18855,11,0.310914,12,0.324105
01_13_09_02_0532.bmp,13,13,9,Rain,2,0.434225,0.111103,0.20979,passthrough,12,0.182471,31,0.242795,42,0.231336,12,0.171693
01_13_09_02_0533.bmp,13,13,9,Rain,2,0.541095,0.123732,0.260417,passthrough,12,0.269913,12,0.236434,11,0.240578,12,0.35497
01_13_09_02_0534.bmp,13,13,9,Rain,2,0.439408,0.096498,0.216783,clahe,32,0.214949,31,0.274959,42,0.297235,32,0.286459
01_13_09_02_0535.bmp,13,13,9,Rain,2,0.557435,0.115221,0.114583,passthrough,12,0.242311,12,0.225842,13,0.21536,12,0.269054
01_13_09_02_0536.bmp,13,13,9,Rain,2,0.473824,0.094977,0.20979,clahe,12,0.148508,31,0.243981,11,0.514628,32,0.159552
01_13_09_02_0537.bmp,13,13,9,Rain,2,0.512302,0.163501,0.281481,passthrough,12,0.184973,12,0.145938,42,0.135784,12,0.210503
01_13_09_02_0538.bmp,13,13,9,Rain,2,0.438832,0.086698,0.118881,clahe,12,0.179254,31,0.338557,42,0.247688,12,0.21021
01_13_09_02_0539.bmp,13,13,9,Rain,2,0.517821,0.158597,0.266667,passthrough,12,0.200783,12,0.229375,11,0.207965,12,0.172015
01_13_09_02_0540.bmp,13,13,9,Rain,2,0.454545,0.10208,0.251748,clahe,12,0.176125,31,0.279699,11,0.319905,12,0.223685
01_13_09_02_0541.bmp,13,13,9,Rain,2,0.53046,0.131217,0.215278,passthrough,12,0.236155,12,0.191555,11,0.223592,12,0.29146
01_13_09_02_0542.bmp,13,13,9,Rain,2,0.469053,0.111309,0.216783,passthrough,12,0.155799,31,0.276635,32,0.191144,12,0.165235
01_13_09_02_0543.bmp,13,13,9,Rain,2,0.530419,0.130196,0.215278,passthrough,12,0.316065,12,0.289899,11,0.184345,12,0.356882
01_13_09_02_0544.bmp,13,13,9,Rain,2,0.404333,0.118283,0.195804,passthrough,13,0.158916,31,0.145845,11,0.468068,13,0.239232
01_13_09_02_0545.bmp,13,13,9,Rain,2,0.551008,0.119137,0.260417,passthrough,12,0.222786,12,0.232356,11,0.358566,12,0.292312
01_13_09_02_0546.bmp,13,13,9,Rain,2,0.456493,0.071533,0.0,clahe,12,0.157273,31,0.440267,42,0.376647,12,0.171258
01_13_09_02_0547.bmp,13,13,9,Rain,2,0.52515,0.131195,0.163194,passthrough,12,0.228299,12,0.195121,11,0.274432,12,0.313612
01_13_09_02_0548.bmp,13,13,9,Rain,2,0.43779,0.099353,0.202797,clahe,12,0.166274,31,0.302263,11,0.386299,32,0.243546
01_13_09_02_0549.bmp,13,13,9,Rain,2,0.526413,0.098125,0.117647,clahe,12,0.328018,12,0.245137,11,0.329214,12,0.410879
01_13_09_02_0550.bmp,13,13,9,Rain,2,0.447251,0.112101,0.097902,passthrough,12,0.208069,31,0.309873,42,0.628957,12,0.150055
01_13_09_02_0551.bmp,13,13,9,Rain,2,0.514725,0.100768,0.091503,clahe,12,0.293598,12,0.205633,12,0.253011,12,0.40925
01_13_09_02_0552.bmp,13,13,9,Rain,2,0.448814,0.088029,0.13986,clahe,12,0.18654,31,0.284505,42,0.62287,12,0.140541
01_13_09_02_0553.bmp,13,13,9,Rain,2,0.4981,0.125384,0.20679,passthrough,12,0.238795,12,0.179507,11,0.210215,12,0.302418
01_13_09_02_0554.bmp,13,13,9,Rain,2,0.441519,0.091447,0.146853,clahe,12,0.158991,31,0.384458,42,0.334404,12,0.158516
01_13_09_02_0555.bmp,13,13,9,Rain,2,0.522355,0.137074,0.197531,passthrough,12,0.215629,12,0.249024,12,0.246544,12,0.244165
01_13_09_02_0556.bmp,13,13,9,Rain,2,0.444042,0.101412,0.034965,clahe,12,0.191285,31,0.401336,11,0.316903,12,0.214328
01_13_09_02_0557.bmp,13,13,9,Rain,2,0.536634,0.103051,0.219444,clahe,12,0.20468,12,0.231329,12,0.213,12,0.278598
01_13_09_02_0558.bmp,13,13,9,Rain,2,0.436309,0.098759,0.321678,clahe,12,0.143901,31,0.184344,42,0.605777,12,0.146908
01_13_09_02_0559.bmp,13,13,9,Rain,2,0.507004,0.117158,0.15,passthrough,12,0.221262,12,0.184926,18,0.275447,12,0.227501
01_13_09_02_0560.bmp,13,13,9,Rain,2,0.451364,0.09556,0.230769,clahe,12,0.159847,31,0.263091,11,0.368158,12,0.159401
01_13_09_02_0561.bmp,13,13,9,Rain,2,0.506776,0.11481,0.133333,passthrough,12,0.218964,12,0.179052,12,0.203079,12,0.236385
01_13_09_02_0562.bmp,13,13,9,Rain,2,0.420677,0.085248,0.125874,clahe,12,0.157168,31,0.357628,42,0.509823,13,0.160244
01_13_09_02_0563.bmp,13,13,9,Rain,2,0.532742,0.096619,0.066138,clahe,12,0.278,12,0.235573,18,0.283515,12,0.377475
01_13_09_02_0564.bmp,13,13,9,Rain,2,0.457178,0.088906,0.195804,clahe,12,0.18119,31,0.324493,11,0.355457,12,0.210966
01_13_09_02_0565.bmp,13,13,9,Rain,2,0.529754,0.10168,0.190476,clahe,12,0.252778,12,0.194397,18,0.271536,12,0.358604
01_13_09_02_0566.bmp,13,13,9,Rain,2,0.415665,0.086975,0.186813,clahe,12,0.143133,31,0.255412,42,0.475461,13,0.232234
01_13_09_02_0567.bmp,13,13,9,Rain,2,0.50499,0.110706,0.252508,passthrough,12,0.253746,12,0.179884,18,0.51865,12,0.288591
01_13_09_02_0568.bmp,13,13,9,Rain,2,0.45195,0.102339,0.225275,clahe,12,0.174355,31,0.279292,42,0.356718,12,0.149042
01_13_09_02_0569.bmp,13,13,9,Rain,2,0.500393,0.116969,0.168896,passthrough,12,0.189603,12,0.208252,11,0.185427,12,0.232039
01_13_09_02_0570.bmp,13,13,9,Rain,2,0.46497,0.09352,0.043269,clahe,12,0.203409,31,0.327681,13,0.27747,12,0.202409
01_13_09_02_0571.bmp,13,13,9,Rain,2,0.486825,0.108804,0.158863,passthrough,12,0.294376,12,0.218857,18,0.17245,12,0.321761
01_13_09_02_0572.bmp,13,13,9,Rain,2,0.425339,0.131493,0.326923,passthrough,19,0.113055,31,0.189335,11,0.222522,32,0.129692
01_13_09_02_0573.bmp,13,13,9,Rain,2,0.491363,0.108084,0.218391,passthrough,12,0.237423,12,0.20645,28,0.237028,12,0.247304
01_13_09_02_0574.bmp,13,13,9,Rain,2,0.417628,0.101093,0.125,clahe,12,0.179717,31,0.207679,11,0.340814,12,0.212494
01_13_09_02_0575.bmp,13,13,9,Rain,2,0.490426,0.108112,0.155811,passthrough,12,0.239772,12,0.225373,28,0.383461,12,0.301112
01_13_09_02_0576.bmp,13,13,9,Rain,2,0.411727,0.11105,0.120192,passthrough,12,0.158987,31,0.274229,42,0.459153,32,0.175213
01_13_09_02_0577.bmp,13,13,9,Rain,2,0.485238,0.112029,0.208174,passthrough,12,0.211818,12,0.185459,18,0.384738,12,0.232805
01_13_09_02_0578.bmp,13,13,9,Rain,2,0.395333,0.105896,0.20362,clahe,12,0.154122,31,0.215959,42,0.260198,13,0.282677
01_13_09_02_0579.bmp,13,13,9,Rain,2,0.48559,0.113996,0.139043,passthrough,12,0.343901,12,0.270625,40,0.140146,12,0.366883
01_13_09_02_0580.bmp,13,13,9,Rain,2,0.420797,0.104111,0.045249,clahe,32,0.158252,31,0.259783,11,0.259051,12,0.187778
01_13_09_02_0581.bmp,13,13,9,Rain,2,0.477732,0.112193,0.133175,passthrough,13,0.244612,12,0.145115,28,0.167183,12,0.25062
01_13_09_02_0582.bmp,13,13,9,Rain,2,0.410168,0.086967,0.180995,clahe,12,0.180365,31,0.204411,11,0.326739,13,0.172119
01_13_09_02_0583.bmp,13,13,9,Rain,2,0.489674,0.1238,0.16409,passthrough,13,0.160675,12,0.121405,28,0.499742,12,0.172703
01_13_09_02_0584.bmp,13,13,9,Rain,2,0.411339,0.084136,0.171946,clahe,13,0.182684,31,0.203994,42,0.495011,13,0.411941
01_13_09_02_0585.bmp,13,13,9,Rain,2,0.486946,0.100897,0.133175,clahe,18,0.224319,12,0.15692,18,0.397513,18,0.238992
01_13_09_02_0586.bmp,13,13,9,Rain,2,0.388927,0.099128,0.153846,clahe,12,0.186325,31,0.225143,42,0.31671,13,0.475986
01_13_09_02_0587.bmp,13,13,9,Rain,2,0.476949,0.104122,0.214031,clahe,13,0.230019,12,0.144568,18,0.237718,13,0.219731
01_13_09_02_0588.bmp,13,13,9,Rain,2,0.391997,0.119527,0.171946,passthrough,32,0.171292,31,0.171412,13,0.327874,32,0.201601
01_13_09_02_0589.bmp,13,13,9,Rain,2,0.453546,0.134378,0.194129,passthrough,13,0.294736,13,0.17656,28,0.258565,13,0.258989
01_13_09_02_0590.bmp,13,13,9,Rain,2,0.380552,0.08398,0.0,clahe,32,0.161974,31,0.186638,11,0.187897,13,0.405287
01_13_09_02_0591.bmp,13,13,9,Rain,2,0.461067,0.120547,0.133523,passthrough,13,0.305641,12,0.198513,11,0.258929,13,0.215724
01_13_09_02_0592.bmp,13,13,9,Rain,2,0.376191,0.101682,0.182663,clahe,32,0.314803,31,0.15124,11,0.319119,32,0.368131
01_13_09_02_0593.bmp,13,13,9,Rain,2,0.453897,0.088028,0.0,clahe,12,0.241834,12,0.193977,28,0.233577,13,0.29492
01_13_09_02_0594.bmp,13,13,9,Rain,2,0.358453,0.109911,0.151703,passthrough,13,0.206563,12,0.116207,13,0.134143,13,0.328901
01_13_09_02_0595.bmp,13,13,9,Rain,2,0.4577,0.105939,0.101299,clahe,13,0.177662,18,0.130397,1,0.230188,12,0.225854
01_13_09_02_0596.bmp,13,13,9,Rain,2,0.388958,0.092623,0.0,clahe,12,0.159765,31,0.202246,42,0.185559,13,0.197715
01_13_09_02_0597.bmp,13,13,9,Rain,2,0.464283,0.104606,0.083983,clahe,13,0.289625,12,0.176928,1,0.248534,13,0.355452
01_13_09_02_0598.bmp,13,13,9,Rain,2,0.397626,0.102868,0.140351,clahe,12,0.154215,12,0.139764,11,0.370224,13,0.285905
01_13_09_02_0599.bmp,13,13,9,Rain,2,0.480794,0.101009,0.106494,clahe,13,0.381334,12,0.139344,1,0.219643,13,0.414477
01_13_09_02_0600.bmp,13,13,9,Rain,2,0.481814,0.122791,0.131274,passthrough,18,0.230366,18,0.287563,18,0.428424,12,0.255573
01_13_09_02_0601.bmp,13,13,9,Rain,2,0.451222,0.128154,0.186186,passthrough,13,0.229967,18,0.221943,28,0.309764,13,0.211762
01_13_09_02_0602.bmp,13,13,9,Rain,2,0.460678,0.116104,0.211949,passthrough,13,0.528213,13,0.310037,11,0.219692,13,0.376393
01_13_09_02_0603.bmp,13,13,9,Rain,2,0.472584,0.110342,0.203571,passthrough,13,0.29972,11,0.137336,13,0.244845,13,0.232967
01_13_09_02_0604.bmp,13,13,9,Rain,2,0.464171,0.117381,0.178322,passthrough,13,0.347652,13,0.169433,13,0.169229,13,0.291948
01_13_09_02_0605.bmp,13,13,9,Rain,2,0.485584,0.120986,0.160326,passthrough,13,0.211299,18,0.178654,18,0.332839,12,0.224364
01_13_09_02_0606.bmp,13,13,9,Rain,2,0.45906,0.113931,0.177174,passthrough,12,0.20888,18,0.239229,28,0.271336,18,0.153428
01_13_09_02_0607.bmp,13,13,9,Rain,2,0.472543,0.113159,0.131298,passthrough,13,0.306298,18,0.219754,18,0.419029,13,0.263766
01_13_09_02_0608.bmp,13,13,9,Rain,2,0.467793,0.122318,0.152,passthrough,13,0.36186,13,0.310876,18,0.385345,18,0.253811
01_13_09_02_0609.bmp,13,13,9,Rain,2,0.468675,0.136375,0.142081,passthrough,13,0.349788,13,0.208277,18,0.28323,12,0.261303
01_13_09_02_0610.bmp,13,13,9,Rain,2,0.494694,0.116685,0.123884,passthrough,13,0.280227,18,0.268195,18,0.398909,18,0.235665
01_13_09_02_0611.bmp,13,13,9,Rain,2,0.481267,0.118436,0.211579,passthrough,13,0.354492,18,0.158887,18,0.139487,13,0.305736
01_13_09_02_0612.bmp,13,13,9,Rain,2,0.465505,0.123459,0.125163,passthrough,13,0.430077,13,0.279055,28,0.191577,13,0.331384
01_13_09_02_0613.bmp,13,13,9,Rain,2,0.490094,0.123506,0.13695,passthrough,13,0.222299,11,0.180526,11,0.218969,11,0.182005
01_13_09_02_0614.bmp,13,13,9,Rain,2,0.487531,0.10901,0.140095,passthrough,13,0.29766,18,0.14225,11,0.178231,12,0.266231
01_13_09_02_0615.bmp,13,13,9,Rain,2,0.488994,0.127737,0.120588,passthrough,12,0.238532,13,0.150126,11,0.200011,12,0.262118
01_13_09_02_0616.bmp,13,13,9,Rain,2,0.49094,0.133005,0.100911,passthrough,13,0.345551,13,0.243132,11,0.226479,13,0.268918
01_13_09_02_0617.bmp,13,13,9,Rain,2,0.494426,0.12571,0.125373,passthrough,13,0.399047,13,0.237853,13,0.400757,13,0.358337
01_13_09_02_0618.bmp,13,13,9,Rain,2,0.504163,0.147108,0.100018,passthrough,13,0.286056,12,0.148556,13,0.192163,13,0.253799
01_13_09_02_0619.bmp,13,13,9,Rain,2,0.491051,0.156522,0.121959,passthrough,13,0.394715,13,0.232949,13,0.245046,13,0.268456
01_13_09_02_0620.bmp,13,13,9,Rain,2,0.492824,0.149963,0.106108,passthrough,13,0.408362,13,0.211163,13,0.254471,13,0.301248
01_13_09_02_0621.bmp,13,13,9,Rain,2,0.483425,0.147065,0.088479,passthrough,13,0.377144,13,0.282485,13,0.168181,13,0.228133
01_13_09_02_0622.bmp,13,13,9,Rain,2,0.483689,0.156992,0.079778,passthrough,13,0.295203,18,0.206787,13,0.273576,13,0.2161
01_13_09_02_0623.bmp,13,13,9,Rain,2,0.484107,0.1771,0.110157,passthrough,13,0.365358,13,0.294699,13,0.199683,13,0.239314
01_13_09_02_0624.bmp,13,13,9,Rain,2,0.4867,0.180074,0.10716,passthrough,13,0.297919,13,0.196951,25,0.234506,13,0.215484
01_13_09_02_0625.bmp,13,13,9,Rain,2,0.486891,0.186212,0.09863,passthrough,13,0.251247,13,0.187033,11,0.271701,13,0.151668
01_13_09_02_0626.bmp,13,13,9,Rain,2,0.47869,0.176841,0.091701,passthrough,13,0.205311,13,0.165734,11,0.201578,40,0.166211
01_03_09_03_0001.bmp,3,9,9,Rain,3,0.537944,0.093263,0.218182,clahe,13,0.200993,16,0.181294,11,0.353931,13,0.238196
01_03_09_03_0002.bmp,3,9,9,Rain,3,0.535983,0.083209,0.184848,clahe,32,0.12637,31,0.189576,11,0.215673,16,0.210761
01_03_09_03_0003.bmp,3,9,9,Rain,3,0.522626,0.079427,0.242424,clahe,32,0.153759,16,0.162264,11,0.545373,16,0.168893
01_03_09_03_0004.bmp,3,9,9,Rain,3,0.51268,0.104058,0.208696,clahe,32,0.179663,16,0.185995,42,0.216469,32,0.192092
01_03_09_03_0005.bmp,3,9,9,Rain,3,0.517567,0.09833,0.257971,clahe,16,0.20727,16,0.213458,42,0.318042,16,0.228925
01_03_09_03_0006.bmp,3,9,9,Rain,3,0.505746,0.10464,0.191304,clahe,32,0.135569,31,0.154443,42,0.344266,16,0.14781
01_03_09_03_0007.bmp,3,9,9,Rain,3,0.503723,0.102477,0.234783,clahe,32,0.24789,31,0.170757,42,0.6051,32,0.23981
01_03_09_03_0008.bmp,3,9,9,Rain,3,0.506013,0.112284,0.272222,passthrough,32,0.22573,16,0.192517,42,0.498334,16,0.251648
01_03_09_03_0009.bmp,3,9,9,Rain,3,0.512952,0.109614,0.147222,passthrough,32,0.269543,16,0.131661,11,0.303398,32,0.242064
01_03_09_03_0010.bmp,3,9,9,Rain,3,0.494013,0.129204,0.242667,passthrough,32,0.239001,16,0.246255,11,0.544199,32,0.226863
01_03_09_03_0011.bmp,3,9,9,Rain,3,0.505402,0.104379,0.2575,clahe,32,0.191925,16,0.161255,11,0.425456,32,0.142235
01_03_09_03_0012.bmp,3,9,9,Rain,3,0.521294,0.117466,0.09,passthrough,32,0.29559,31,0.196026,42,0.451468,32,0.29422
