filename,occ,ch,sev,sigma,true,pred_passthrough,pred_gamma,pred_clahe,pred_stretch,pred_dcp,pred_adair
01_06_12_03_0044.bmp,0,12,3,0,14,10,10,0,10,17,17
01_06_12_03_0045.bmp,0,12,3,0,14,31,31,16,36,14,17
01_06_12_03_0051.bmp,0,12,3,0,14,32,32,1,13,14,14
01_06_12_03_0052.bmp,0,12,3,0,14,32,32,25,13,14,14
01_06_12_03_0056.bmp,0,12,3,0,14,36,36,16,36,14,17
01_06_12_03_0057.bmp,0,12,3,0,14,36,36,9,13,14,17
01_06_12_03_0058.bmp,0,12,3,0,14,36,36,13,36,14,14
01_06_12_03_0059.bmp,0,12,3,0,14,36,36,23,13,26,14
01_06_12_03_0064.bmp,0,12,3,0,14,32,32,23,13,14,14
01_06_12_03_0067.bmp,0,12,3,0,14,13,32,25,25,14,14
01_06_12_03_0069.bmp,0,12,3,0,14,25,32,25,25,14,14
01_06_12_03_0070.bmp,0,12,3,0,14,25,32,25,25,14,14
01_06_12_03_0075.bmp,0,12,3,0,14,25,32,24,25,14,14
01_06_12_03_0085.bmp,0,12,3,0,14,2,11,0,1,14,8
01_06_12_03_0086.bmp,0,12,3,0,14,16,16,7,16,17,17
01_11_12_03_0001.bmp,0,12,3,0,12,31,31,1,13,13,13
01_11_12_03_0002.bmp,0,12,3,0,12,36,31,11,36,13,26
01_11_12_03_0003.bmp,0,12,3,0,12,31,31,1,36,41,13
01_11_12_03_0005.bmp,0,12,3,0,12,31,31,1,31,15,15
01_11_12_03_0006.bmp,0,12,3,0,12,31,31,42,31,32,15
01_11_12_03_0013.bmp,0,12,3,0,12,31,31,11,13,32,13
01_11_12_03_0014.bmp,0,12,3,0,12,31,31,11,36,13,13
01_11_12_03_0015.bmp,0,12,3,0,12,36,31,11,13,13,13
01_11_12_03_0016.bmp,0,12,3,0,12,11,11,11,13,18,13
01_11_12_03_0019.bmp,0,12,3,0,12,11,11,11,11,17,18
01_11_12_03_0020.bmp,0,12,3,0,12,32,11,11,32,35,32
01_11_12_03_0021.bmp,0,12,3,0,12,32,32,11,11,1,1
01_11_12_03_0024.bmp,0,12,3,0,12,32,31,11,13,1,1
01_11_12_03_0026.bmp,0,12,3,0,12,32,31,11,32,1,32
01_11_12_03_0027.bmp,0,12,3,0,12,32,31,11,11,1,1
01_11_12_03_0028.bmp,0,12,3,0,12,32,31,11,13,7,7
01_11_12_03_0031.bmp,0,12,3,0,12,32,32,11,13,1,1
01_11_12_03_0033.bmp,0,12,3,0,12,32,11,11,13,1,1
01_11_12_03_0035.bmp,0,12,3,0,12,13,11,11,13,1,15
01_11_12_03_0036.bmp,0,12,3,0,12,32,13,18,1,1,1
01_11_12_03_0042.bmp,0,12,3,0,12,13,13,18,13,1,1
01_11_12_03_0046.bmp,0,12,3,0,12,25,11,11,1,1,15
01_11_12_03_0056.bmp,0,12,3,0,12,13,13,11,1,1,1
01_11_12_03_0061.bmp,0,12,3,0,12,13,13,18,1,1,15
01_11_12_03_0064.bmp,0,12,3,0,12,13,13,18,1,1,15
01_11_12_03_0065.bmp,0,12,3,0,12,13,13,18,1,1,15
01_11_12_03_0066.bmp,0,12,3,0,12,13,13,18,1,15,15
01_11_12_03_0067.bmp,0,12,3,0,12,13,13,18,25,13,15
01_11_12_03_0072.bmp,0,12,3,0,12,25,13,18,1,1,15
01_11_12_03_0075.bmp,0,12,3,0,12,25,13,18,25,15,15
01_12_12_03_0003.bmp,0,12,3,0,17,36,31,16,16,26,17
01_12_12_03_0004.bmp,0,12,3,0,17,16,17,9,9,17,17
01_12_12_03_0004.bmp,1,12,3,0,17,31,31,11,31,25,32
01_12_12_03_0005.bmp,0,12,3,0,17,17,17,16,17,26,17
01_12_12_03_0005.bmp,1,12,3,0,17,31,31,13,31,25,29
01_12_12_03_0006.bmp,1,12,3,0,17,31,31,11,31,25,29
01_12_12_03_0009.bmp,1,12,3,0,17,31,31,11,31,25,29
01_12_12_03_0013.bmp,0,12,3,0,17,17,10,9,17,26,17
01_12_12_03_0014.bmp,0,12,3,0,17,17,17,9,17,17,17
01_12_12_03_0017.bmp,1,12,3,0,17,36,31,1,36,38,36
01_12_12_03_0020.bmp,0,12,3,0,17,17,17,12,17,18,17
01_12_12_03_0020.bmp,1,12,3,0,17,31,36,25,36,14,14
01_12_12_03_0022.bmp,0,12,3,0,17,17,17,16,17,13,17
01_12_12_03_0023.bmp,1,12,3,0,17,36,36,9,36,25,12
01_12_12_03_0027.bmp,0,12,3,0,17,17,17,16,17,7,17
01_12_12_03_0028.bmp,0,12,3,0,17,12,31,32,12,26,14
01_12_12_03_0029.bmp,0,12,3,0,17,31,31,13,13,14,17
01_12_12_03_0030.bmp,0,12,3,0,17,12,31,13,13,14,17
01_12_12_03_0032.bmp,1,12,3,0,17,31,31,12,31,13,29
01_12_12_03_0033.bmp,1,12,3,0,17,31,31,1,31,14,29
01_12_12_03_0034.bmp,1,12,3,0,17,31,31,11,36,25,15
01_12_12_03_0035.bmp,1,12,3,0,17,36,31,1,36,14,29
01_12_12_03_0036.bmp,0,12,3,0,17,36,17,9,36,17,17
01_12_12_03_0036.bmp,1,12,3,0,17,36,36,1,36,25,29
01_12_12_03_0037.bmp,1,12,3,0,17,31,31,1,36,13,29
01_12_12_03_0041.bmp,0,12,3,0,17,36,19,16,36,17,17
01_12_12_03_0042.bmp,0,12,3,0,17,36,19,11,36,17,17
01_12_12_03_0042.bmp,1,12,3,0,17,36,36,25,36,26,14
01_12_12_03_0047.bmp,0,12,3,0,17,36,36,9,36,25,29
01_12_12_03_0048.bmp,0,12,3,0,17,36,36,13,36,17,17
01_12_12_03_0049.bmp,0,12,3,0,17,36,36,1,36,17,17
01_12_12_03_0054.bmp,0,12,3,0,17,36,36,12,36,12,17
01_12_12_03_0055.bmp,0,12,3,0,17,36,36,25,36,17,29
01_12_12_03_0056.bmp,0,12,3,0,17,31,36,9,17,18,17
01_12_12_03_0066.bmp,0,12,3,0,17,17,15,25,17,26,41
01_12_12_03_0068.bmp,0,12,3,0,17,17,31,25,17,17,17
01_12_12_03_0079.bmp,0,12,3,0,17,17,31,25,17,18,17
01_12_12_03_0080.bmp,0,12,3,0,17,17,31,25,17,17,17
01_12_12_03_0081.bmp,0,12,3,0,17,17,11,25,17,17,17
01_12_12_03_0087.bmp,0,12,3,0,17,17,31,16,17,26,17
01_12_12_03_0089.bmp,0,12,3,0,17,17,11,16,9,26,17
01_12_12_03_0090.bmp,0,12,3,0,17,17,17,16,17,17,17
01_12_12_03_0091.bmp,0,12,3,0,17,36,11,25,9,26,17
01_12_12_03_0095.bmp,0,12,3,0,17,17,11,25,9,26,17
01_12_12_03_0096.bmp,0,12,3,0,17,17,17,9,9,26,17
01_12_12_03_0104.bmp,0,12,3,0,17,17,17,13,17,17,17
01_12_12_03_0108.bmp,0,12,3,0,17,17,10,25,17,17,17
01_12_12_03_0113.bmp,0,12,3,0,17,17,10,9,17,17,17
01_13_12_03_0001.bmp,0,12,3,0,13,31,31,13,12,13,13
01_13_12_03_0003.bmp,0,12,3,0,13,12,12,1,13,13,13
01_13_12_03_0004.bmp,0,12,3,0,13,31,31,11,12,13,13
01_13_12_03_0006.bmp,0,12,3,0,13,31,31,12,12,12,13
01_13_12_03_0007.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0008.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0009.bmp,0,12,3,0,13,31,31,42,12,13,13
01_13_12_03_0009.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0010.bmp,0,12,3,0,13,31,31,42,13,7,13
01_13_12_03_0010.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0011.bmp,0,12,3,0,13,31,31,11,12,13,13
01_13_12_03_0012.bmp,0,12,3,0,13,38,31,42,13,13,13
01_13_12_03_0014.bmp,0,12,3,0,13,31,31,13,13,13,13
01_13_12_03_0014.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0017.bmp,0,12,3,0,13,31,31,13,38,13,13
01_13_12_03_0018.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0019.bmp,0,12,3,0,13,31,31,42,13,13,13
01_13_12_03_0020.bmp,0,12,3,0,13,31,31,23,38,13,13
01_13_12_03_0023.bmp,0,12,3,0,13,31,31,25,13,13,13
01_13_12_03_0025.bmp,0,12,3,0,13,31,31,42,13,13,13
01_13_12_03_0027.bmp,0,12,3,0,13,31,31,11,13,13,13
01_13_12_03_0027.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0028.bmp,0,12,3,0,13,13,31,11,13,13,13
01_13_12_03_0029.bmp,0,12,3,0,13,38,31,42,13,13,13
01_13_12_03_0029.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0031.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0032.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0037.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0040.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0042.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0043.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0044.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0045.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0046.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0046.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0047.bmp,0,12,3,0,13,13,13,12,13,13,13
01_13_12_03_0047.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0048.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0049.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0050.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0051.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0051.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0054.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0056.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0059.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0061.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0063.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0064.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0065.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0065.bmp,1,12,3,0,13,31,31,13,31,13,13
01_13_12_03_0066.bmp,1,12,3,0,13,31,31,11,31,13,13
01_13_12_03_0068.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0069.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0070.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0070.bmp,1,12,3,0,13,31,31,11,31,13,13
01_13_12_03_0071.bmp,1,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0072.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0073.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0073.bmp,1,12,3,0,13,31,31,13,31,13,32
01_13_12_03_0074.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0076.bmp,1,12,3,0,13,31,31,13,31,13,32
01_13_12_03_0077.bmp,1,12,3,0,13,31,31,1,31,13,32
01_13_12_03_0078.bmp,1,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0079.bmp,1,12,3,0,13,31,31,13,31,13,13
01_13_12_03_0080.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0081.bmp,1,12,3,0,13,31,31,2,31,13,13
01_13_12_03_0085.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0085.bmp,1,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0086.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0087.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0088.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0088.bmp,1,12,3,0,13,31,31,9,31,13,13
01_13_12_03_0090.bmp,1,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0092.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0092.bmp,1,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0096.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0096.bmp,1,12,3,0,13,31,31,42,31,13,13
01_13_12_03_0098.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0100.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0100.bmp,1,12,3,0,13,31,31,10,31,13,13
01_13_12_03_0101.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0103.bmp,1,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0104.bmp,1,12,3,0,13,31,31,13,13,13,13
01_13_12_03_0105.bmp,1,12,3,0,13,31,31,13,13,13,13
01_13_12_03_0108.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0109.bmp,1,12,3,0,13,31,31,25,13,13,13
01_13_12_03_0111.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0113.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0113.bmp,1,12,3,0,13,13,32,13,13,13,13
01_13_12_03_0114.bmp,1,12,3,0,13,12,31,25,13,13,13
01_13_12_03_0115.bmp,1,12,3,0,13,31,31,13,13,13,13
01_13_12_03_0116.bmp,1,12,3,0,13,31,31,13,13,13,13
01_13_12_03_0118.bmp,0,12,3,0,13,31,31,25,32,13,13
01_13_12_03_0118.bmp,1,12,3,0,13,31,31,1,13,13,13
01_13_12_03_0119.bmp,1,12,3,0,13,31,31,13,13,13,13
01_13_12_03_0121.bmp,0,12,3,0,13,32,31,25,32,13,13
01_13_12_03_0123.bmp,0,12,3,0,13,31,31,25,13,13,13
01_13_12_03_0125.bmp,0,12,3,0,13,32,31,13,13,13,13
01_13_12_03_0128.bmp,0,12,3,0,13,32,31,13,32,13,13
01_13_12_03_0130.bmp,0,12,3,0,13,32,31,13,32,13,13
01_13_12_03_0130.bmp,1,12,3,0,13,31,31,13,13,13,13
01_13_12_03_0131.bmp,0,12,3,0,13,32,31,13,32,13,13
01_13_12_03_0132.bmp,0,12,3,0,13,32,31,13,32,13,13
01_13_12_03_0134.bmp,0,12,3,0,13,32,31,13,13,13,13
01_13_12_03_0140.bmp,1,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0141.bmp,0,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0141.bmp,1,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0142.bmp,1,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0143.bmp,1,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0144.bmp,0,12,3,0,13,32,31,13,13,13,13
01_13_12_03_0144.bmp,1,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0148.bmp,0,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0150.bmp,1,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0151.bmp,0,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0152.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0153.bmp,1,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0155.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0155.bmp,1,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0156.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0158.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0159.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0160.bmp,1,12,3,0,13,13,11,13,13,13,13
01_13_12_03_0161.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0163.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0164.bmp,1,12,3,0,13,13,11,13,13,13,13
01_13_12_03_0168.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0169.bmp,0,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0170.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0172.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0173.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0174.bmp,1,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0176.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0177.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0178.bmp,0,12,3,0,13,31,31,11,31,13,13
01_13_12_03_0179.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0181.bmp,0,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0181.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0182.bmp,0,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0184.bmp,0,12,3,0,13,31,31,42,32,13,13
01_13_12_03_0184.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0185.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0186.bmp,0,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0187.bmp,0,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0188.bmp,0,12,3,0,13,31,31,13,31,13,13
01_13_12_03_0189.bmp,0,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0190.bmp,0,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0192.bmp,0,12,3,0,13,31,31,10,31,13,13
01_13_12_03_0193.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0194.bmp,0,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0196.bmp,0,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0196.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0197.bmp,0,12,3,0,13,31,31,1,31,13,13
01_13_12_03_0199.bmp,0,12,3,0,13,31,31,25,31,13,13
01_13_12_03_0199.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0200.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0201.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0204.bmp,0,12,3,0,13,31,31,13,31,13,13
01_13_12_03_0204.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0205.bmp,0,12,3,0,13,31,31,12,31,13,13
01_13_12_03_0205.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0206.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0207.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0208.bmp,0,12,3,0,13,31,31,13,12,12,13
01_13_12_03_0209.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0210.bmp,0,12,3,0,13,31,31,25,13,13,13
01_13_12_03_0210.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0211.bmp,0,12,3,0,13,31,31,13,13,13,13
01_13_12_03_0212.bmp,0,12,3,0,13,31,31,1,13,13,13
01_13_12_03_0212.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0213.bmp,0,12,3,0,13,31,31,16,31,12,13
01_13_12_03_0214.bmp,0,12,3,0,13,31,31,1,13,13,13
01_13_12_03_0214.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0217.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0218.bmp,0,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0218.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0220.bmp,0,12,3,0,13,13,31,13,13,13,13
01_13_12_03_0221.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0222.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0222.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0223.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0225.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0227.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0230.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0231.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0232.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0235.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0236.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0237.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0238.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0238.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0239.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0240.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0241.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0242.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0242.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0243.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0246.bmp,0,12,3,0,13,13,13,13,13,14,14
01_13_12_03_0248.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0249.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0249.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0252.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0254.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0256.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0257.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0258.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0260.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0262.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0267.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0267.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0268.bmp,1,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0269.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0275.bmp,0,12,3,0,13,13,13,13,13,13,13
01_13_12_03_0277.bmp,0,12,3,0,13,13,13,13,13,13,13
